Position;Player Name;Alliance;Points
1;AIamet;;2,277,145
2;KULAKSIZ TAVŞAN;;2,252,102
3;zwaya9;;2,058,000
4;Alpha;;1,890,944
5;Legend of Arabs;;1,283,231
6;-FORZA-;CRZY;1,250,325
7;Jason-6243;CRZY;1,232,601
8;Italy Bank;CRZY;853,815
9;orgeneral35;Org;764,336
10;Tierra Santa;LGS1;696,760
11;Givati;LGS1;571,795
12;GENERAL;HKMDR;508,250
13;trans17;HKMDR;385,258
14;Zucko;HKMDR;315,583
15;orfeo;HKMDR;252,837
16;Chaos;-Z-;207,692
17;Kawaki-IX79;-Z-;200,195
18;Dream Factory;TRP;198,478
19;--RiCkY--;TRP;190,015
20;Om Lotfi;R-F;153,826
21;Ragnar Lodbrok;R-F;152,841
22;TheBit;One;148,382
23;BOSHxGAR;One;127,699
24;Hell Dennis;One;114,098
25;ST Grun Katsie;One;109,401
26;EnMovimiento;1234;97,947
27;Surt;-Z-;94,539
28;Merk;-Z-;92,307
29;stay with me;ROHAN;89,552
30;Bartolomeo;IDF;85,695
31;RewenGe;CRZY;85,527
32;OLYMPIAKOS -7-;HΕLL;80,794
33;Aquarius;KaoS;77,387
34;kanenas;HΕLL;77,142
35;Crux;HΕLL;65,776
36;Ciccio;KaoS;63,879
37;Nezhah;KaoS;62,795
38;THOR;WOLF;62,049
39;polemarxos78;HΕLL;60,968
40;GREEK PUNISHER;HΕLL;52,824
41;Anti;-Z-;48,296
42;brunoB;-Z-;43,497
43;NoName;LIONS;42,340
44;DAYAKCI;CRZY;41,856
45;Corleone;-M-;40,604
46;Edu;H3LL;39,084
47;-SuKuNA-;KaoS;39,004
48;3D1H40B3K;RATS;38,727
49;ZEUUS;HΕLL;38,719
50;Rudeus;KaoS;38,652
51;Junior;;38,203
52;Abaddon;ZELA;38,058
53;Black Lion;CRZY;37,214
54;vllakaa;CRZY;36,256
55;Commander;SOWRD;35,720
56;Magneus Calagar;SOWRD;34,673
57;FakeTaxiDriver;HdB;34,611
58;cybertronloco22;CRZY;33,814
59;The UGA UGA;-Z-;32,993
60;WWZ;GoCry;32,275
61;LoboBlanco;WOLF;31,790
62;Suggit;GoCry;31,640
63;Dark Knight;WOLF;29,153
64;Mr Wolf;LHS;29,148
65;El Lider;-TMP-;28,970
66;Don Quetzali;-TMP-;28,309
67;VIRGO;KaoS;28,249
68;AUGUSTO MAXIMUS;BRA;28,204
69;Voda;WOLF;28,149
70;Krinof;HΕLL;27,628
71;Micellium;HΕLL;27,436
72;ecodor;FRA;27,225
73;Troy;ROHAN;26,933
74;Hyla Arborea;-12-;26,612
75;Dear Logistis;-KG-;26,439
76;Mr Han;ROHAN;26,290
77;Warlord Xenos;ROHAN;25,883
78;Dervin;WOLF;25,409
79;Zerks;-Z-;25,025
80;Dosadnomi;-Z-;24,897
81;Illenium;-TMP-;24,854
82;Bash;RUS;24,643
83;Destroyer;-Z-;24,553
84;FREY-;RUSA;24,324
85;Minoas21;HΕLL;24,260
86;WitcheR;ZELA;24,149
87;AKSOY;ROHAN;23,895
88;-ESTRANEO-;ROHAN;23,526
89;pindik mdejdara;WOLF;23,494
90;abel280;-UNI-;23,060
91;Tardeli;-KG-;22,979
92;_Akıncı_;-KG-;22,966
93;kaptanihti-me;CRZY;22,855
94;Davide 102;ROHAN;22,787
95;Felipe Regreso;ROHAN;22,628
96;Bedovyj;ROHAN;22,587
97;Dende;KaoS;22,422
98;StOn3;SPlCY;22,290
99;Duy;KaoS;22,232
100;eduardo;WOLF;21,903
101;SKRULL;Art;21,902
102;Julius Caesar;Art;21,847
103;themanwithfire;LIONS;21,837
104;Pelasgos-1975;-KG-;21,661
105;BlackDranzer;WOLF;21,516
106;tj0955908180;WOLF;21,460
107;Skipper;RUS;21,296
108;dormiara;CRZY;21,166
109;wolverine;-Z-;21,097
110;Druid;CRZY;20,981
111;VinniTheBish;-KG-;20,939
112;Karpa;-KG-;20,817
113;kaminia7;HΕLL;20,757
114;Swieber;CRZY;20,701
115;Hůča;WOLF;20,645
116;el_jefe;-TMP-;20,502
117;NudeBOSS;CRZY;20,487
118;Elite24;WOLF;20,322
119;Koby;WOLF;20,278
120;MonteKarlo;ZELA;20,228
121;Ogokuru;-Z-;20,134
122;Vlad IV;HdB;20,093
123;Malihka;HdB;19,976
124;CrisRonaldo PZ8;Art;19,726
125;Alone;Art;19,530
126;The Jackal;GoCry;19,453
127;Kyrie Eleison;LIONS;19,384
128;Captain Hook;D-N;19,359
129;-Storm-;H3LL;19,298
130;Apollyon;LIONS;19,116
131;Kastike is back;PUTU;19,056
132;chalks;HUN;18,861
133;maIvasio;-TMP-;18,834
134;Namor;HΕLL;18,748
135;Sultan;HΕLL;18,726
136;RAGNARLOTBROK;CRZY;18,611
137;rootedkernel;BoB;18,493
138;Hermes-X;RING;18,481
139;Kopar;LIONS;18,242
140;Thorn;GoCry;18,154
141;Śpioch;CRZY;18,021
142;MYXA;RUS;18,004
143;Gole;WOLF;17,926
144;ALF;RUS;17,925
145;Olórin;CRZY;17,835
146;Fakka;-12-;17,833
147;Masterboss;ZELA;17,822
148;Lightsider;HΕLL;17,760
149;harry74;HΕLL;17,738
150;Junior Engineer;-BRT-;17,710
151;Spiteful Mr J;BoB;17,623
152;bertolazy;BoB;17,605
153;DeathBlade;-LT-;17,591
154;Peasant;Ble;17,578
155;CapBorba;WOLF;17,509
156;Depressive Wolf;WOLF;17,422
157;DELTA FORCH 1;CRZY;17,390
158;deathpikachu;-12-;17,256
159;Rudy;CRZY;17,215
160;Rokasmdls;RATS;17,200
161;Donseros;Fuo;17,152
162;Mute;-TMP-;17,118
163;OptimizasyoN;CRZY;17,113
164;WETERAN;WOLF;17,066
165;The ShaDoW;-SL-;17,024
166;Alex Herakles;-TMP-;16,993
167;KocaKurt;CRZY;16,969
168;Setesh;CRZY;16,921
169;Anita;-TMP-;16,814
170;dooomTCDISPO;FBG;16,774
171;TheForeigner;-Z-;16,754
172;Peleus-1401;-Z-;16,700
173;Randomizer;HΕLL;16,635
174;Onzzaah;WOLF;16,618
175;Okton;BoB;16,600
176;tienheo951;BoB;16,500
177;BeYaZ;ZELA;16,500
178;Strandi;CRZY;16,441
179;Captain-Crazy;HdB;16,367
180;OrionΩ;HdB;16,346
181;KOCA KURT;CRZY;16,295
182;samson438;-Z-;16,236
183;Covax;-Z-;16,235
184;Stavros;-Z-;16,216
185;Matis_445;-Z-;16,197
186;Mads99;CRZY;16,188
187;Regalya;HKMDR;16,157
188;Stranger;HKMDR;16,148
189;Agamemnon-6042;CRZY;16,117
190;ZzZevSsS;RUS;16,069
191;spartan-Z;CRZY;16,061
192;M1AV;CRZY;16,047
193;Ratchet;-Z-;16,019
194;Lalu;HFH;15,923
195;Velvit;-KG-;15,895
196;TOTO1333;-BG-;15,886
197;Viticoltore;-BG-;15,873
198;N1kTakN1k;RUS;15,812
199;David9810;RUS;15,715
200;Hector7;H3LL;15,533
201;Daedalus-8820;;15,500
202;_BUG_;-SL-;15,473
203;KingKralj;-Z-;15,446
204;Chingy22;GLAD;15,440
205;Anaximandro;ROU;15,436
206;Dionisio;TCC;15,413
207;Hustla;HΕLL;15,384
208;איבן;HΕLL;15,340
209;ALASTOR;-RF-;15,324
210;Granger;HdB;15,307
211;PINOYRAIDER;HdB;15,276
212;owusum;ZELA;15,273
213;Revolution;CRZY;15,254
214;hacker0077;CRZY;15,211
215;Pazi;WOLF;15,193
216;nhiel17;CRZY;15,179
217;La Herencia;-TMP-;15,112
218;DerpKingdom;GoCry;15,070
219;Baltaz;WOLF;15,022
220;Arny;CZSK;14,988
221;hawk;-12-;14,746
222;Hartmann;Art;14,719
223;Doktor Bu Ne;BoB;14,566
224;Ohaitti;-LAT-;14,529
225;Tydeus27 PZ8;Art;14,469
226;Zonti;RATS;14,448
227;Frkn38;RATS;14,427
228;Optimus Vasil;HFH;14,394
229;Xristaras1983;H3LL;14,357
230;Till 1;HdB;14,301
231;Backtun96;CRZY;14,284
232;SDVANDAL75;WOLF;14,173
233;Lori x Viti;WOLF;14,126
234;YGAFSCIER;CRZY;14,105
235;Miss Sorrow;ROHAN;14,096
236;LordGeorge;HΕLL;14,090
237;Jérôme;-TMP-;14,084
238;PIXULUCO;-TMP-;13,979
239;ALUCARD;-TMP-;13,888
240;Math;HΕLL;13,822
241;George;HΕLL;13,789
242;Haizea;-TMP-;13,771
243;BILL74;D-N;13,728
244;Coven;-BRT-;13,698
245;Coso;CRZY;13,662
246;Serko;WOLF;13,656
247;SonyERNI;WOLF;13,652
248;Abusador;-TMP-;13,648
249;Daedalus-5851;-TMP-;13,634
250;Tonnee;HdB;13,628
251;Brew;GLAD;13,590
252;Hephaistos;-BRT-;13,585
253;Achilles-1287;ROHAN;13,539
254;Sanji;WOLF;13,528
255;ASSASSIN;-BG-;13,513
256;Hermes;-RF-;13,445
257;Yoshi;GoCry;13,441
258;Tinyvang;SSJ;13,435
259;Acid;HdB;13,426
260;ZxCy;CRZY;13,389
261;katz778;CRZY;13,383
262;Burrow;ROHAN;13,378
263;KIZAGAN TENGRİ;CRZY;13,325
264;LeGwer;FBG;13,318
265;Hefastion;VY-;13,302
266;leniadora;Numén;13,285
267;С-Николов;-BG-;13,279
268;Vigilanti;HFH;13,276
269;F a S p i t C h;GoCry;13,264
270;mota51;-KG-;13,263
271;Acrylux;-KG-;13,255
272;FfFboy2;WOLF;13,251
273;Eventual;ZELA;13,228
274;Rapaic;WOLF;13,192
275;Tonque;WOLF;13,189
276;Стоян;-BG-;13,175
277;Lazar the Great;-BG-;13,166
278;-Pollux-;-RF-;13,129
279;Kingerino;WOLF;13,123
280;krisloczek;AXI;13,106
281;Fireman007;LIONS;13,087
282;Ready2Die;CRZY;13,060
283;Overby;LIONS;13,033
284;Rouxpie;H3LL;13,008
285;Wall-E;ZELA;12,961
286;Achilles-1987;ZELA;12,954
287;SworD;-BG-;12,902
288;ulix;-Z-;12,872
289;-Angelo-;HKMDR;12,869
290;Che Guevara;HKMDR;12,866
291;Sl3AWY;LIONS;12,768
292;Meisterhaft;-Z-;12,762
293;RXTS;WOLF;12,753
294;Devil;RUS;12,723
295;Chevy;-SL-;12,703
296;Rondo;LHS;12,638
297;Valentino78;LIONS;12,586
298;P_King;CRZY;12,551
299;Going Merry;WOLF;12,547
300;Yatta-Senpai;HFH;12,546
301;Termuguş;-UNI-;12,435
302;Artemisa;ROHAN;12,419
303;King-Rogle II;-Z-;12,414
304;Eisenhower;-KG-;12,386
305;yuza;ROHAN;12,380
306;Jack Nalyus VI;-KG-;12,373
307;ARES;WOLF;12,368
308;diabolik;CRZY;12,365
309;Yoshi64;-TMP-;12,362
310;CHAMP14NS;-TMP-;12,334
311;Bishop Nikolaos;H3LL;12,332
312;Lydeka7;CRZY;12,293
313;exit;GoCry;12,283
314;Georgia;CRZY;12,279
315;Jafoste;PINOS;12,267
316;indy;-BRT-;12,261
317;Atlas-8473;-BRT-;12,250
318;O6JLOMYC;-BRT-;12,244
319;King Chaos;WOLF;12,171
320;RoyakZ;ZELA;12,157
321;Zinanity;-BRT-;12,107
322;13JuaN;-BRT-;12,099
323;Misulica;-KG-;12,064
324;Loppodopolis;-KG-;12,009
325;Khameria;CRZY;11,886
326;Infiltrator;CRZY;11,875
327;cekidaut;-M-;11,871
328;Lord Velaryon;-Z-;11,788
329;AegonTheDragon;-Z-;11,692
330;MAUPA;-Z-;11,663
331;ERAS;CRZY;11,654
332;Nix;CRZY;11,646
333;Rhyman;WOLF;11,646
334;GOMAMOG;WOLF;11,635
335;Legio22;ZELA;11,619
336;Signvs;HFH;11,603
337;Sarasxxl;RATS;11,587
338;matelis84;RATS;11,582
339;Erick254;Qws;11,579
340;MAGRAV;CRZY;11,576
341;White Beard;H3LL;11,574
342;Daniellmp PZ8;Art;11,570
343;YourFather;WOLF;11,554
344;Scorpion99;ROHAN;11,484
345;Baybars;CRZY;11,463
346;LucioSilla;-UNI-;11,456
347;maik51;WOLF;11,449
348;B Ε R S E K E R;WOLF;11,416
349;Zlatan;LIONS;11,394
350;Orpheus-2696;-KG-;11,361
351;Deinemutti;WOLF;11,314
352;Reddragon;HdB;11,293
353;ZabojczyChomik;-KG-;11,264
354;Chans0Chock;-KG-;11,262
355;HESHAM;B-F;11,186
356;Alpino;-SL-;11,180
357;Kolbeinn;-KG-;11,157
358;Pkunks;-KG-;11,149
359;Andza;WOLF;11,147
360;miky;LIONS;11,124
361;xJoao;M PT;11,120
362;Giorgos M;H3LL;11,097
363;Adonis-8914;-KG-;11,088
364;ourania;-BRT-;11,080
365;Necemo Kolega;-Z-;11,070
366;BaladaShuffi;-Z-;11,045
367;Aikido;CRZY;11,038
368;Danilo Marley;Art;11,015
369;KIA;Art;10,984
370;zeus;GITAN;10,968
371;Mercante;SxR;10,956
372;Belgas;-LT-;10,944
373;Anubis;CRZY;10,926
374;Queen Leah;CRZY;10,916
375;370k;solo;10,848
376;ooxx1annn;CRZY;10,846
377;Sabi;HdB;10,845
378;Avengers;LIONS;10,840
379;DE_TOX;LIONS;10,764
380;Leedi;Art;10,714
381;Dragomir;Art;10,699
382;Medivh93;RATS;10,654
383;Filo Lilo;H3LL;10,647
384;flezet;F-R;10,615
385;ishtar;CRZY;10,600
386;Gp5;-BG-;10,578
387;Aaragon;WOLF;10,529
388;Palamedes-5777;CRZY;10,509
389;Divergent2;LIONS;10,504
390;KOSTAS1230;H3LL;10,503
391;zunfix;WOLO;10,494
392;Chiburator;RUS;10,492
393;Uldinsh;-LAT-;10,436
394;Granite;-12-;10,431
395;Ammarurgan;CRZY;10,422
396;Hyperion;-RF-;10,350
397;Pelin su;CRZY;10,344
398;Shogun;HKMDR;10,312
399;слава80;HKMDR;10,301
400;Andoncrysis;-KG-;10,262
401;Gigi;;10,251
402;Laynas;HΕLL;10,229
403;Goldmember;GoCry;10,225
404;m4trixxx;ROHAN;10,212
405;Marifer;WOLF;10,210
406;Pachamanca;WOLF;10,206
407;Hegemon-6611;HUN;10,198
408;WENest maxi;HUN;10,190
409;AQUILES;CRZY;10,154
410;LAAC;HFH;10,143
411;الامبراطور سليم;LIONS;10,134
412;Vardamir;-UNI-;10,115
413;Αρβίλογλου;Numén;10,074
414;Spartacus;LIONS;10,070
415;TH0R;RUS;10,056
416;bleik99;-BG-;10,051
417;KorN;FeVeR;10,019
418;nadirache;FeVeR;9,960
419;Shizzy;WOLF;9,960
420;malvasio;-TMP-;9,957
421;Alex1307;-TMP-;9,943
422;Trajano;-TMP-;9,912
423;Mario Banca;HBK;9,908
424;PattreZ;-BRT-;9,897
425;trigunkisez;ZELA;9,885
426;Karlos;-BRT-;9,838
427;poorko;-BG-;9,820
428;BalamChak;WOLF;9,808
429;Pesukone;PUTU;9,765
430;Pott;AXI;9,764
431;PolluxXx;AXI;9,731
432;Kalsu;PUTU;9,707
433;ΤΣΠΡΓΑΜ;PUTU;9,659
434;Стёпыч;RUSA;9,641
435;Plamen 65;RUS;9,614
436;Expecimin;-KG-;9,613
437;Dahu;FRA;9,594
438;Distrox;-BG-;9,588
439;Tsosme;H3LL;9,537
440;Chainsaw Man;H3LL;9,520
441;Moutro;SOI;9,504
442;Drizzter88;SOI;9,502
443;RespecT;CRZY;9,496
444;MaIva;-VIK-;9,485
445;DBang1214;-VIK-;9,452
446;Jason-9846;D_T;9,438
447;Arutha;-BG-;9,368
448;Urukhai;CRZY;9,360
449;Prometheus-0591;ROHAN;9,358
450;Captain4s;Mine;9,342
451;likker105;-O-;9,324
452;Demetrio;CRZY;9,301
453;BravE HearT;LIONS;9,287
454;FELER;LIONS;9,277
455;HasBasTras;-TR-;9,277
456;BarbieGirl;BoB;9,267
457;byagan;CRZY;9,215
458;Orden Templaria;-TMP-;9,215
459;Netflix;-TMP-;9,209
460;Zazz;RATS;9,203
461;Achilles-1855;RATS;9,201
462;SlowPanda;-LAT-;9,198
463;Emrock;ZELA;9,189
464;KaKBo;H3LL;9,178
465;σειριος;-KG-;9,174
466;Razdolbait;-KG-;9,171
467;Koninos2;-KG-;9,159
468;Eldayden;-SL-;9,146
469;kPusti;LIONS;9,134
470;Jolly;WOLF;9,124
471;V I R U S;WOLF;9,117
472;Theseus-3698;WOLF;9,065
473;Saitama;CRZY;9,061
474;25night;BoB;9,053
475;choco;BoB;9,049
476;Славов;-BG-;9,038
477;Sarge1;-Z-;8,986
478;suzukitp;Art;8,962
479;Comical;-KG-;8,961
480;-Hercules-;-RF-;8,947
481;kastor93;-RF-;8,940
482;X-Treme;-RF-;8,894
483;Theseus-1468;-RF-;8,889
484;Alcaa;FRA;8,876
485;RHOMARO;-KB-;8,864
486;Terere619;BoB;8,844
487;Segeruz;ZELA;8,836
488;Icarus-8984;AXI;8,829
489;Tydeus-0774;DNVN;8,825
490;Cinders;-KG-;8,802
491;NoeXceSS;ROHAN;8,765
492;The Reaper;WOLF;8,748
493;llama;WOLF;8,742
494;Siledzija;WOLF;8,737
495;Aman;-12-;8,705
496;pey;-12-;8,696
497;luffi20;CRZY;8,674
498;L O R D;LIONS;8,649
499;trinel;LIONS;8,554
500;LuLo023;LIONS;8,541
501;Grandfather;RUS;8,538
502;Captain Rusty;ROHAN;8,537
503;Tears-kinG;BoB;8,536
504;Wasker;BoB;8,535
505;iliakokk;H3LL;8,503
506;Captain Goshas;HΕLL;8,495
507;Tatok;HΕLL;8,494
508;PackaNaMuchu;HΕLL;8,482
509;halker;-LAT-;8,473
510;Siusio;CRZY;8,457
511;ZuniX;-SL-;8,434
512;_Stahlgewitter_;LIONS;8,433
513;DrunkUnicorn;-Z-;8,427
514;Arachn1da;CRZY;8,408
515;andrux;BoB;8,407
516;dann;H3LL;8,400
517;Baidykle;-M-;8,374
518;Behemoth;H3LL;8,372
519;Zmani-2023;CRZY;8,369
520;TROYA;HFH;8,367
521;Mandalorian;HFH;8,355
522;Celeus;H3LL;8,328
523;Telomian;ZELA;8,311
524;AZUX;-SL-;8,306
525;P0Iizonte;KaoS;8,300
526;NiksCepinatajs;WOLF;8,299
527;sanfris;WOLF;8,285
528;Mkuzmix;-LAT-;8,283
529;İhTiYaR_WOLF;CRZY;8,278
530;Bluewolf;CRZY;8,272
531;Smirre the Fox;CRZY;8,227
532;SHPB;HdB;8,220
533;XxKingxX297;BoB;8,213
534;Semisonic;GoCry;8,204
535;ZAZARALI;HKMDR;8,171
536;Napoleonne;CRZY;8,169
537;Flint;ROHAN;8,152
538;Marti;CRZY;8,143
539;DaniSce;BoB;8,142
540;Linakael;-MH-;8,137
541;Kubu;-MH-;8,132
542;Flapjack;Art;8,123
543;mitsospre7;H3LL;8,104
;DaLapa;H3LL;8,104
545;AodiGaming491;CRZY;8,079
546;Shrimp;CRZY;8,073
547;Emrecan_ARDIÇ;CRZY;8,060
548;Baliya;CRZY;8,056
549;Cheguevara;CRZY;8,053
550;picsi;-UNI-;8,045
551;Kardinal;CRZY;8,019
552;Wielki Powrót;ZELA;7,997
553;Fliper;ZELA;7,979
554;-JD-;H3LL;7,977
555;Capaz;BoB;7,944
556;Ivar Stora;ZELA;7,926
557;Death;-SL-;7,893
558;Kasimiro;HdB;7,892
559;EL TURCO;HKMDR;7,885
560;MrLawyer;HΕLL;7,881
561;City;HΕLL;7,874
562;Rikic;HΕLL;7,849
563;Rotor97;WOLF;7,835
564;SATAN;Mine;7,833
565;La Baronne;BoB;7,826
566;Patikimas;BoB;7,825
567;Spedy;BoB;7,795
568;LUPER;BoB;7,793
569;afa1011;RUS;7,790
570;Jackilpirata;RUS;7,782
571;Dagi 2018;RUS;7,774
572;Edmoreira21;RUS;7,761
573;SiempreMono1905;RUS;7,759
574;Rancho-dono;GoCry;7,730
575;OmEer;GoCry;7,727
576;Arxilios;H3LL;7,716
577;Stoyanov;-BG-;7,686
578;Geronimosk;CZSK;7,677
579;The Portuguese;CZSK;7,633
580;-SMEKERU-;KaoS;7,631
581;kristos007;FDT;7,629
582;Nils Holgersson;FDT;7,604
583;All-Mighty;FDT;7,576
584;Wint3rGhost;-SL-;7,568
585;Grin-go;KaoS;7,552
586;Peleus-9544;KaoS;7,531
587;KaMeR02;HKMDR;7,512
588;SkayKand;HKMDR;7,505
589;Locina;ROHAN;7,481
590;Raikiri;GoCry;7,473
591;Partizan;ROHAN;7,471
592;Adonis-0959;ROHAN;7,457
593;miklos08;ROHAN;7,446
594;PiotrCH;ROHAN;7,442
595;Quake;-Z-;7,441
596;TristianHolsbor;H3LL;7,439
597;steve_beth;HΕLL;7,437
598;blook;BLOOK;7,436
599;XeoN;BLOOK;7,432
600;Bjornofseek;-TMP-;7,407
601;Palhares;Art;7,404
602;Ariel;Art;7,396
603;yamyam;CRZY;7,382
604;SOV42;S-C;7,339
605;Frintistones;Nfree;7,329
606;SuperwishF;HKMDR;7,325
607;Ottomans;ROHAN;7,321
608;Aegon Targary84;ROHAN;7,311
609;Daedalus-7105;FDT;7,294
610;Donpiel;ROHAN;7,282
611;Akainu;-UNI-;7,273
612;sakiss69;H3LL;7,230
613;Ruggard13;H3LL;7,219
614;Pedro92;PINOS;7,204
615;Luna;LIONS;7,179
616;BerenjenaPower;LIONS;7,179
617;jonepatchon;Mine;7,135
618;Er-Tugrul;CRZY;7,125
619;Esen4el;-LAT-;7,110
620;Chicao PZ8;Art;7,106
621;mltzr CT;IDF;7,083
622;ZvezdanNS;BES;7,057
623;Palamedes-4986;-BRT-;7,053
624;DEV;DEV;7,045
625;PUNGDOLSKI;GoCry;7,040
626;Faisal Kh;Nfree;7,039
627;Odysseus;KaoS;7,038
628;PanManiš;-BRT-;7,037
629;Bajza;-BRT-;7,006
630;Arcani_1;-UNI-;6,982
631;Dqdovoto;RUS;6,951
632;Karak;-UNI-;6,937
633;Lulu;-KG-;6,935
634;MorGro;-KG-;6,935
635;TROLL444;AXI;6,931
636;Zlate;WOLF;6,918
637;Boriss13;WOLF;6,888
638;Super;-TR-;6,874
639;Morok;-Z-;6,873
640;The Skipper;IDF;6,863
641;Peleus-8076;-KG-;6,846
642;tompet9;-LT-;6,843
643;lilfat131;ROHAN;6,836
644;Bacyl;ROHAN;6,797
645;Gadarian;ROHAN;6,757
646;Rakamadak;Art;6,727
647;Halder;H3LL;6,724
648;Anderson2381;-SL-;6,724
649;Melikles;-SL-;6,722
650;Truec;RŽB;6,692
651;Zero;-MH-;6,680
652;Profa;WOLF;6,677
653;Lord Osis;WOLF;6,651
654;Lord_Draco78;-UNI-;6,651
655;Antik;ZELA;6,639
656;alligonkey_;BoB;6,622
657;D3rm1;BoB;6,605
658;ComePaloma;BoB;6,590
659;Knight;LIONS;6,552
660;BjornAczino;LIONS;6,528
661;Jason-1636;-BRT-;6,516
662;Csajka;-KG-;6,513
663;-Marylu-;KaoS;6,508
664;HIMER;D_T;6,482
665;MajorBoży;BoB;6,481
666;caos;WOLF;6,468
667;Sebmeister;CRZY;6,466
668;Prometheus-0658;IDF;6,464
669;Daedalus-5217;IDF;6,446
670;Big Fish;CRZY;6,442
671;Sint4xis;CRZY;6,408
672;fabio2011;WAR;6,395
673;ExoForce;WAR;6,353
674;King19;WAR;6,334
675;Klaus;BoB;6,331
676;Atlas-6872;BoB;6,330
677;Wildcat;H3LL;6,322
678;Nicole;-KG-;6,320
679;Sofia;-BRT-;6,319
680;dunka4a;RATS;6,316
681;Ikarius;ROHAN;6,307
682;SuraMan21;ROHAN;6,302
683;STAS;ROHAN;6,300
684;jacobo87;-KG-;6,288
685;BalkanBoy;H3LL;6,279
;Luchito;F-R;6,279
687;K E N E;F-R;6,276
688;ATLANTİS;CRZY;6,267
689;Odiseo96;CRZY;6,250
690;Menelaus-2651;CRZY;6,243
691;Damon4845;Mine;6,242
692;sYrox;HdB;6,240
693;dareox;-KG-;6,227
694;dkmar11;-KG-;6,224
695;Sdy;BoB;6,222
696;E_Stars;BoB;6,217
697;WillowFly;CRZY;6,214
698;Rubinum;CRZY;6,189
699;Evo;GITAN;6,186
701;srečko;MAS;6,176
702;Orpheus-1885;M PT;6,175
703;Alen Shezard;WOLF;6,168
704;Ronin;HΕLL;6,153
705;Dostoyev;ZELA;6,150
706;Zerberik;BoB;6,145
707;Daroka;H3LL;6,136
708;Giyuu;WOLF;6,130
709;MaksD;WOLF;6,121
710;BiggusDikkus;IDF;6,120
711;NNCyclops;ROHAN;6,108
712;Bence;ROHAN;6,100
713;REVENGER;CRZY;6,079
714;ImperatorSC;CRZY;6,074
715;LeoCampino;ZELA;6,064
716;Atlas-9835;ZELA;6,059
717;Yggdrassil;ZELA;6,055
718;HruHru777;ZELA;6,054
719;Sizif;FeVeR;6,032
720;El Familiar;-TMP-;6,031
721;Black Rose;-TMP-;6,020
722;Dyablo;-TMP-;6,019
723;Mary;Art;6,015
724;Sartur;GITAN;6,010
725;Lil-J;One;6,000
726;FromCrete;HΕLL;5,982
727;Avalon0725;CRZY;5,958
728;Johnwick;LIONS;5,955
729;Xeto;CRZY;5,955
730;TITAN;CRZY;5,946
731;Dimski;H3LL;5,946
732;Keyser;H3LL;5,935
733;Gordos;-Z-;5,934
734;SICARIO;-Z-;5,930
735;rikounette;FRA;5,925
736;Dwarf_Centurion;TCC;5,920
737;McNugget;TCC;5,917
;سنفور;CRZY;5,917
739;Fiza Now;Art;5,901
740;Brun;Art;5,890
741;Renanrc7;Nfree;5,870
742;BENICIO;Nfree;5,855
743;Daedalus-1651;-TR-;5,844
744;cristina;-TR-;5,838
745;LETTONIAN;-LAT-;5,827
746;BeeTarV;-LAT-;5,808
747;aider;-BRT-;5,805
748;Benja777;WOLF;5,793
749;Filipe Matos;WOLF;5,772
750;ZLAVICK;WOLF;5,762
751;Commonwealth;;5,760
752;Fury;;5,752
753;Gimli;;5,735
;tucs;Art;5,735
755;Drs;LIONS;5,728
756;Dazkol;-TMP-;5,722
757;TheBadClown;MXLAT;5,705
758;Djole;MXLAT;5,669
759;Philippus;MXLAT;5,669
760;Sequenc;HdB;5,642
761;adige66;CRZY;5,637
762;DEADPOOL;H3LL;5,621
763;EDMAN40K;Art;5,612
764;perr;Numén;5,605
765;negerus;Numén;5,577
766;Ahilgadyu;Numén;5,554
767;Peleus-3209;HFH;5,530
768;Yiangoulas;H3LL;5,525
769;Игрок;RUS;5,522
770;IBS;LHS;5,500
771;PiCo;-Y-;5,495
772;StarZ;CRZY;5,463
773;LuisCastro;CRZY;5,461
774;CiprianIR;CRZY;5,452
775;Saladin;Egy;5,423
776;DUD3X;BoB;5,417
777;KIZIL;BoB;5,416
778;Achilles-4749;BoB;5,416
779;p0larys5;BoB;5,412
780;fedeise;CRZY;5,412
781;V-pils;Imper;5,400
782;Sentikai;H3LL;5,393
783;Green;KaoS;5,372
784;JoyBoy;HFH;5,360
785;Moses96;HFH;5,331
786;Miric;-BRT-;5,321
787;PUNISHER 1;-BG-;5,315
788;Irvinx9;MXLAT;5,303
789;Peleus-0313;AXI;5,301
790;Alex50;SOI;5,296
791;Leonardo;SOI;5,289
792;SayonaraC;-BRT-;5,262
793;Sacalul R;HdB;5,248
794;Sphinix;HdB;5,247
795;Lich King;-TMP-;5,235
796;bosver;-TMP-;5,207
797;-Yaruki;CRZY;5,203
798;Friendly Thug;CRZY;5,196
799;Petervfp;-KG-;5,188
800;gatison g;-KG-;5,184
801;HAN;CRZY;5,179
802;METEHAN;CRZY;5,149
803;Stargate;SG1;5,133
804;ladomado;ROHAN;5,114
805;adonnis;Mine;5,070
806;Brunoestonia;Mine;5,063
807;Likas;Art;5,045
808;-Mambanegra-;SPlCY;5,031
809;Aras;ROHAN;5,023
810;toxon;PRXS;5,013
811;manyetic;ROHAN;4,978
812;ELfursi;ROHAN;4,966
813;Meliodas;ROHAN;4,958
814;0rceniX;-VIK-;4,957
815;desperat;-BRT-;4,949
816;Загрей;-BRT-;4,943
817;supraNO;-KG-;4,942
