Position;Player Name;Alliance;Points
818;ExoForce;-LT-;4,698
819;Jhonbreinny;PRXS;4,693
820;Kac-Jac;PRXS;4,692
821;p0larys5;PRXS;4,673
822;halker;-LAT-;4,669
823;Ophia;BoB;4,657
824;Dockington;BoB;4,650
825;DarthNinja;BoB;4,645
826;Buckalako;BoB;4,638
827;DEADPOOL;KLX;4,632
828;_Stahlgewitter_;LIONS;4,624
829;Atlas-9409;LIONS;4,617
830;Green knight;LIONS;4,615
831;TheDoctor;GoCry;4,605
832;bosver;GoCry;4,599
833;Meiker;RŽB;4,591
834;Yaramov;-Z-;4,590
835;Bishop Nikolaos;H3LL;4,589
836;tompet9;-LT-;4,586
;Julian93;-TMP-;4,586
838;Primito 7;-VIK-;4,585
839;Atlas-0054;Nfree;4,572
840;Brun;Nfree;4,549
841;galtxagorri;ZELA;4,532
842;Kunabar;HKMDR;4,531
843;Gaga;HKMDR;4,523
844;Valkirya;HKMDR;4,494
845;slawek1kom;-KG-;4,492
846;herakleta;SPTÑ;4,485
847;Brook_9;SPTÑ;4,469
848;DonLevy;SPTÑ;4,460
849;Han Solo;Art;4,446
850;Red King;FeVeR;4,439
851;Louay;;4,437
852;HAN;CRZY;4,419
853;jjfillin;-SL-;4,416
854;YourNightmare;H3LL;4,406
855;Apollyon;LIONS;4,396
856;FromCrete;HΕLL;4,394
857;lochjiban;HΕLL;4,388
858;Sdy;BoB;4,381
859;Wint3rGhost;-SL-;4,375
860;Moby Dcik;-LAT-;4,364
861;ERAS;CRZY;4,352
862;SherIock H;HFH;4,349
863;Mateo;FRA;4,348
864;TasPats;ZELA;4,348
865;Herakles-9040;ZELA;4,345
866;LETTONIAN;-LAT-;4,344
867;WWZ;GoCry;4,332
868;Karpa;GoCry;4,325
869;ZEKY;GoCry;4,314
870;KingK;-KG-;4,308
871;Manqka;LIONS;4,302
872;Jason;LIONS;4,290
873;guizones;LIONS;4,285
874;Faisal Kh;LIONS;4,282
875;primi899;LIONS;4,276
876;GoCry123;GoCry;4,266
877;FoxGirl;CRZY;4,251
878;Ziandor;CRZY;4,249
879;Daedalus-7105;FDT;4,240
880;Загрей;RPG;4,233
881;kris;RPG;4,228
882;Boomboompov;-LAT-;4,227
883;Rouxpie;H3LL;4,226
884;Stwy;PRXS;4,222
885;SosiOne;-BRT-;4,217
886;madsptak;SSJ;4,188
887;Achilles-0420;SSJ;4,164
888;Anciao;H3LL;4,154
889;Alex1307;H3LL;4,146
890;Medivh93;RATS;4,136
891;Pokeboku;CRZY;4,123
892;David;IDF;4,116
893;Psiche;IDF;4,107
894;Karlito;-KG-;4,103
895;LuisCastro;-KG-;4,094
896;vassaras;H3LL;4,084
897;ZabojczyChomik;-KG-;4,079
898;luffi20;CRZY;4,072
899;Toncsika;CRZY;4,054
900;Orpheus-1885;CRZY;4,052
901;Kosyak;-UNI-;4,042
902;ImLegend;-KG-;4,037
903;Gloriaxd;-KG-;4,034
904;Shlugit;-KG-;4,032
905;Slayer;ZELA;4,004
906;Taz;-BRT-;3,987
907;Karahan;CRZY;3,983
908;toxon;PRXS;3,980
909;el_boss;PRXS;3,974
910;GRAIKOS;-GR-;3,969
911;TRELARAS;-GR-;3,967
912;Drax;IDF;3,967
913;xJoao;IDF;3,961
914;Dead_blood;IDF;3,956
915;TONOKAPPA;IDF;3,931
916;Mac;LEG X;3,919
917;Herakles-7336;LEG X;3,912
918;sampita;-BRT-;3,899
919;NaNo;-Y-;3,898
920;undeadhunter;-KG-;3,887
921;Zodiac;-KG-;3,870
;Streetbob;-KG-;3,870
923;Adam;CZSK;3,869
924;titan73;FRA;3,850
925;Baches erobrer;-Z-;3,834
926;Reese_Ghana;-Z-;3,820
927;Hertug;-Z-;3,803
928;LordSamus;MXLAT;3,796
929;One;MXLAT;3,780
930;TrevasNegras;MXLAT;3,780
931;Printz70;Nfree;3,775
932;the GrandSon;Nfree;3,770
933;ScreaMachine;CRZY;3,760
934;ImperatorSC;CRZY;3,760
935;Icarus-9430;CRZY;3,756
936;MCB;CRZY;3,746
937;Jesu0608;CRZY;3,743
938;Sacalul R;HdB;3,718
939;Zen96;CRZY;3,714
940;JURAS 35;CRZY;3,710
941;Zev;ROHAN;3,702
942;Sepia;ROHAN;3,676
943;Ikarius;ROHAN;3,675
944;WARFUN;HΕLL;3,670
945;Vlad Dracul;HΕLL;3,660
946;Chans0Chock;-KG-;3,659
947;DASOBRINO;Art;3,653
948;jorge silva;Art;3,652
949;bleki5;Art;3,650
950;Ceca;Art;3,633
951;Chiburator;RUS;3,622
952;Дедушка;RUS;3,621
953;Lithuania;CRZY;3,619
954;cefiro2;CRZY;3,618
955;leniadora;Numén;3,607
956;Leons;Numén;3,597
957;Blaco86;CRZY;3,592
958;Dimski;H3LL;3,584
959;phylakes;H3LL;3,582
960;AdlC;H3LL;3,557
961;Monke;WOLF;3,552
962;Prometheus-0658;IDF;3,526
963;Luchito;F-R;3,518
964;Publio Cornelio;GapPo;3,511
965;Zazz;RATS;3,509
966;Konstantin;RATS;3,504
967;Siegbert;RATS;3,496
968;KACHANI;ZELA;3,494
969;Beduin2137;ZELA;3,489
970;Dedalos;ZELA;3,473
971;Párduc;-PD-;3,466
972;Mahoraga;-PD-;3,457
973;Andreseduardog;-BRT-;3,433
974;divjad123;-BRT-;3,429
975;Psiche20;-BRT-;3,424
976;moshelei1;IDF;3,419
977;EarthisFlatt5;-LT-;3,413
978;Skeerard;-KG-;3,410
979;BaRBaRoS;-SL-;3,393
980;Alluuu is back;-SL-;3,390
981;GrimGuy;IDF;3,390
982;negerus;IDF;3,370
983;CoreB;BoB;3,369
984;Untalalan;BoB;3,363
985;TUMAK1;BoB;3,356
986;Cthony;CZSK;3,346
987;S A T A N;FeVeR;3,337
988;Xaml101;FeVeR;3,325
989;Marco4all;FeVeR;3,323
990;Rubius;FeVeR;3,308
991;Voyage;-M-;3,301
992;xflati;RUS;3,299
993;ComePaloma;RUS;3,291
994;JayJS;-BRT-;3,271
995;Sprenger;-BRT-;3,264
996;Plasmos;-BRT-;3,261
997;Wylde;ROHAN;3,260
998;Ada;Mine;3,256
999;Kobro;WOLF;3,245
1,000;aDiL16;WOLF;3,220
1,001;JonJon;;3,217
1,002;David9810;;3,211
1,003;The Emperior;YOCO;3,207
1,004;Dervin;WOLF;3,201
1,005;Junkoko;WOLF;3,197
1,006;Peleus-2291;WOLF;3,169
1,007;kuzeyyıldızı;CRZY;3,168
1,008;Qaisious;F - N;3,156
1,009;Cay Cao;PAVN;3,156
1,010;Gabrielele;-TMP-;3,146
1,011;Tonque;WOLF;3,137
1,012;Aras;ROHAN;3,134
1,013;zły;-KG-;3,133
1,014;Comical;-KG-;3,122
1,015;SuperEzio;-KG-;3,117
1,016;Mud;HivE;3,113
1,017;AgusBaldo1;FDT;3,105
1,018;DaLapa;FDT;3,091
1,019;Old Lion;HdB;3,091
1,020;princegubbio;-BRT-;3,078
1,021;CalZeus;FLX;3,066
1,022;HCF;-FM-;3,063
1,023;Likas;Art;3,047
1,024;Jason-1636;-BRT-;3,045
1,025;Pisti;-BRT-;3,044
1,026;Ron17;IDF;3,033
1,027;Heracles565;IDF;3,016
1,028;Mokosucio;IDF;3,012
1,029;ΛΥΚΟΣ1;Art;3,000
1,030;Calypso;ROHAN;2,991
1,031;Mornar;ZELA;2,991
1,032;Peleus-0313;AXI;2,988
1,033;verdugo;AXI;2,974
1,034;PELELE;-KG-;2,969
1,035;fab;-Z-;2,969
1,036;aloena;-Z-;2,961
1,037;Thecrazybora;H3LL;2,953
1,038;LooKing;LHS;2,951
1,039;Αρβίλογλου;Numén;2,949
1,040;Drexx;Hue;2,947
1,041;Adryaysha;Hue;2,937
1,042;Rafalpl;H3LL;2,929
1,043;IGRATA;ROHAN;2,929
1,044;Menly;-KG-;2,927
1,045;V-pils;Imper;2,912
1,046;Pollux-7658;-KG-;2,897
1,047;Batistuta;-KG-;2,886
1,048;Alecto;FRA;2,882
1,049;-edy-stark-;ZELA;2,878
1,050;beta;ZELA;2,873
1,051;Guardare;;2,864
1,052;Talestra;;2,861
1,053;Aegon Targary84;;2,842
1,054;Panda;-LT-;2,840
1,055;Theseus-2355;-LT-;2,825
1,056;Thaar;WOLF;2,823
1,057;V Y T I S;WOLF;2,819
1,058;-TINA-;-UA-;2,818
1,059;Euler;-KT-;2,809
1,060;gin;-KT-;2,808
1,061;lza dansk;WOLF;2,790
1,062;Herakles-9639;WOLF;2,786
1,063;La Herencia;-TMP-;2,786
1,064;Gina98;-TMP-;2,760
1,065;Faraco;BoB;2,747
1,066;Rem08;FRA;2,737
1,067;Javi702;FRA;2,733
1,068;The Dolphin;T-F;2,713
1,069;Fløki;ROHAN;2,705
1,070;Kiwikiller;CRZY;2,699
1,071;Reli;CRZY;2,698
1,072;Αγησίλαος;DRA;2,691
1,073;kekec;AXI;2,684
1,074;Gweicha;-LAT-;2,669
1,075;Kiki;-UNI-;2,660
1,076;Misterio;-VIK-;2,658
1,077;Petervfp;-KG-;2,650
1,078;Palamedes-7226;-KG-;2,633
1,079;Leny_LV;-KG-;2,633
1,080;Cieply;-KG-;2,628
1,081;pinxos;-KG-;2,627
1,082;Chomper;CRZY;2,627
1,083;Arbide;BoB;2,613
1,084;Vedra;BoB;2,604
1,085;BUCHTALIFA;-BRT-;2,598
1,086;Negari;-BRT-;2,596
1,087;Nasc;F-R;2,593
1,088;Alpha W;-LAT-;2,583
1,089;pqkhiem;-BRT-;2,577
1,090;Valeris;-KG-;2,553
1,091;CevizEfendi;ROHAN;2,550
1,092;LeoCampino;ZELA;2,549
1,093;Haquira;-VIK-;2,546
1,094;Delux;-VIK-;2,538
1,095;DoGo;HFH;2,531
1,096;MaIva;-VIK-;2,528
1,097;malinchossbg;-VIK-;2,509
1,098;Parilicium;-VIK-;2,506
1,099;Escobar;-BRT-;2,506
1,100;Verme Maldito 6;-BRT-;2,505
1,101;Hartmann;Art;2,503
1,102;RuLe;Art;2,503
1,103;LORD 13;SOI;2,502
1,104;WanliGenco;-KG-;2,495
1,105;Jormasgagas;-KG-;2,492
1,106;N E F R I N -s;FeVeR;2,488
1,107;Alex barmen;FeVeR;2,484
1,108;THES;FeVeR;2,481
1,109;Bat IVAN;-BG-;2,473
1,110;Kardinal;CRZY;2,467
1,111;S o n A;FeVeR;2,462
1,112;Sigmat;LHS;2,443
1,113;Wine Lover;H3LL;2,429
;Pangea;H3LL;2,429
1,115;Dante_23;H3LL;2,419
1,116;Воланд;RUSA;2,416
1,117;Matthew;RUSA;2,405
1,118;Mangouste;RUSA;2,400
1,119;mars;RUSA;2,394
1,120;Dear Logistis;-KG-;2,389
1,121;dormiara;IDF;2,352
1,122;Odysseus-7822;IDF;2,349
1,123;Bakalao;BoB;2,348
1,124;Jakob;Art;2,335
1,125;Atlas-9777;Art;2,334
1,126;Killerby;ALL;2,330
1,127;DeathBlade;-LT-;2,309
1,128;Dilik;BoB;2,306
1,129;ABDUL842;BoB;2,305
1,130;Manusousa;Art;2,299
1,131;AdroMic;Art;2,280
1,132;JONNYCANUCCIA;VIPP;2,272
1,133;BENICIO;VIPP;2,262
;Philippus;VIPP;2,262
1,135;mattaiod;-Z-;2,261
1,136;net38;-Z-;2,246
1,137;andrey;-RF-;2,244
1,138;KingAristos;-RF-;2,230
1,139;Pflastereule;SG1;2,220
1,140;Astrix;-Z-;2,213
1,141;AtHoM;WOLF;2,203
1,142;Sócrates;WOLF;2,191
1,143;kzpr;WOLF;2,189
1,144;ElektrikaZar;WOLF;2,183
1,145;crazy210048;WOLF;2,166
1,146;Mefreey;Mine;2,164
1,147;DOTA;FeVeR;2,158
1,148;trapellita;Park;2,157
1,149;DIVINA;Park;2,156
1,150;Franky;Park;2,154
1,151;Kaskote;;2,152
1,152;Шарташ;RUS;2,114
1,153;Martirios;MXLAT;2,092
1,154;Akainu;-UNI-;2,083
1,155;ZLAVICK;PdL;2,081
1,156;PinkPanther;PdL;2,081
1,157;Moses96;PdL;2,071
1,158;Pithikos48;PdL;2,043
1,159;kuzgun;PdL;2,039
1,160;White shark;T-F;2,038
1,161;Osmanlı76;ROHAN;2,033
1,162;-BLACK PANTHER-;SPlCY;2,010
1,163;Theseus-2187;SPlCY;2,005
1,164;hacker0077;SPlCY;2,001
1,165;Citus;SPlCY;1,988
1,166;Druido;SPlCY;1,978
1,167;Dosadnomi;-Z-;1,969
1,168;Menelaus-7254;IDF;1,963
1,169;Kim7;-KG-;1,962
1,170;LittleBigQuebec;-12-;1,956
1,171;Cloudrider;3512;1,953
1,172;Palamedes-9712;3512;1,950
1,173;NomaD;FeVeR;1,939
1,174;N3mes1sGR;ΑΙΜΑ;1,938
1,175;Boss;ΑΙΜΑ;1,938
1,176;Panagiwths1966;HΕLL;1,931
1,177;ZombieGuy;-Z-;1,922
1,178;GENGHIS KHAN-GK;-Z-;1,916
1,179;Miloooooo;-KG-;1,909
1,180;Vasoje;-KG-;1,908
1,181;lilfat131;ROHAN;1,906
1,182;LeGwer716;GAULE;1,898
1,183;BadRobot;H3LL;1,893
1,184;Unozen;H3LL;1,892
1,185;Grega3381;H3LL;1,885
1,186;Dwarf_Centurion;TCC;1,874
1,187;DarkShip;CRZY;1,870
1,188;NOBULL;CRZY;1,844
1,189;Prometejas;-LT-;1,813
1,190;REBEL 07;-LT-;1,805
1,191;Yggdrassil;-LT-;1,800
1,192;ERROR1;IDF;1,793
1,193;Amazon-Lily;IDF;1,790
1,194;Yoshi;GoCry;1,764
1,195;Gia;-KG-;1,747
1,196;Aivaryz21;BME;1,744
1,197;Effix;-UNI-;1,738
1,198;Nicsan;-UNI-;1,722
1,199;linciCZE;-UNI-;1,703
1,200;Nadie;-UNI-;1,701
1,201;Cat_123;CRZY;1,697
1,202;Herakles;KLX;1,695
1,203;Sorones;KLX;1,690
1,204;EMINENCIA39;KLX;1,690
1,205;GoProMan;CRIA;1,688
1,206;Смешарик;CRIA;1,682
1,207;Nino;H-00;1,681
1,208;antonissss;BoB;1,673
1,209;Dero;RUS;1,665
1,210;sionnach;RUS;1,656
1,211;sidius;IMP;1,648
1,212;RAlves;IMP;1,647
1,213;Shawabkeh;IMP;1,645
1,214;Janis;-LAT-;1,638
1,215;Di_Fer_Oz;C_L;1,622
1,216;Franco;F - N;1,615
1,217;carsobig;F - N;1,606
1,218;Agamemnon-8532;Art;1,600
1,219;Napromieniowany;Art;1,600
1,220;Krzysztof Bosak;PIS;1,596
1,221;ProRasta_PL;PIS;1,595
1,222;Sound11;BoB;1,595
1,223;Non pervenuto;BoB;1,594
1,224;Ahaha;BoB;1,589
1,225;Achilles-6846;BoB;1,579
1,226;Homelander;ROHAN;1,578
1,227;OldMokum;ROHAN;1,564
1,228;BlaZe;ZELA;1,559
1,229;Friendly Thug;ZELA;1,558
1,230;Belanix;KLX;1,543
1,231;ToT;FeVeR;1,541
1,232;Stephen;-KG-;1,539
1,233;Icarus-0536;-KG-;1,530
1,234;MIROLD;-KG-;1,530
1,235;Kosior 1946;-KG-;1,528
1,236;shadowFreki;-KG-;1,512
1,237;suppo31;-O-;1,508
1,238;nugueira;-Z-;1,496
1,239;xDonVergasx;-Z-;1,488
1,240;METEHAN;CRZY;1,480
1,241;-Orochimaru_;CRZY;1,475
1,242;CuCo;FDT;1,472
1,243;ofk44;FDT;1,465
1,244;timmZ27;3ØØ;1,454
1,245;Ambromendi75;-VIK-;1,451
1,246;draguixx;-VIK-;1,450
1,247;Nezbaraa;-VIK-;1,447
1,248;Erseris;-VIK-;1,446
1,249;Bella Luna;-VIK-;1,433
1,250;Davy Jones BR;VIPP;1,432
1,251;Lil One;-Z-;1,431
1,252;Mando;LIONS;1,426
1,253;Atlas-6461;LIONS;1,416
1,254;Skiaxtro;GoCry;1,416
1,255;Panagos-Hellas;GoCry;1,413
1,256;vomi;GoCry;1,412
;Hegemon;CRZY;1,412
1,258;Zeta_TR;HKMDR;1,411
1,259;oskuridd;PRXS;1,410
1,260;senseo;PRXS;1,409
1,261;El Cassouleto;PRXS;1,409
1,262;WILLINGER;CRZY;1,404
1,263;Uruguayo;CRZY;1,401
1,264;Shorty MC;HΕLL;1,390
1,265;Minotauro;HΕLL;1,383
;Adamoss8;HFH;1,383
1,267;Lelo;BoB;1,381
1,268;Harm-89;BoB;1,378
1,269;diesdasniklas;-BRT-;1,374
1,270;rpm7103;-BRT-;1,366
1,271;Monstera;-BRT-;1,364
1,272;Kimberly30;-VIK-;1,359
1,273;KAYSER;-VIK-;1,358
1,274;Bourguignonne;LEG X;1,358
1,275;dejan15;ZELA;1,355
1,276;DessiHBurga;-VIK-;1,347
1,277;Nielandai;RATS;1,342
1,278;Jacob_10;RATS;1,340
1,279;Scorpion99;ROHAN;1,336
1,280;Adonis-7632;ROHAN;1,331
1,281;TylerJcos;ROHAN;1,327
1,282;Konzi;CRZY;1,325
1,283;Prometheus-6255;CRZY;1,324
1,284;Gear2001;CRZY;1,314
1,285;nabeel aziz;kurd;1,310
1,286;My8os;H3LL;1,308
1,287;Rasmussen94;H-B;1,308
1,288;HARD-2-KILL;-Z-;1,296
1,289;Style;Art;1,292
1,290;HECTOR 01;Art;1,291
1,291;NEBULA;CRZY;1,289
1,292;apo ta LIDL;CRZY;1,284
1,293;Howie;CRZY;1,282
1,294;Tydeus-4617;CRZY;1,278
1,295;MariosTheGreat;3ØØ;1,266
1,296;Kolkee;3ØØ;1,262
;Peleus-8076;-KG-;1,262
1,298;SUN;LIONS;1,239
1,299;Menalua;LIONS;1,220
1,300;AZTECA;LIONS;1,217
1,301;SlinkyDinky;;1,200
1,302;EME2;;1,197
1,303;sazg97;CISEN;1,191
1,304;Hegemon-9058;CISEN;1,185
1,305;Yellowsnake;FLX;1,180
1,306;crespo92;CRZY;1,175
1,307;Wodenz;CRZY;1,173
1,308;Orpheus-2187;CRZY;1,171
1,309;mike;CRZY;1,170
1,310;DenizCan;CRZY;1,163
1,311;DanteV;BoB;1,161
1,312;Nagat0 Pg5;VIPP;1,160
1,313;Prometheus-2931;-KB-;1,158
1,314;Dioniss;CRZY;1,151
1,315;Subjugador;CRZY;1,150
1,316;dartmoor;-eu-;1,146
1,317;Kreatiivs;-eu-;1,144
1,318;Кот-Кок69;-eu-;1,139
1,319;Gladijajator;-UNI-;1,138
1,320;TURKO;VRG98;1,136
1,321;Ayla;Art;1,128
1,322;tucs;Art;1,124
1,323;KIZIL;Art;1,122
1,324;Bagyo Diablo;Art;1,120
1,325;1Up;F-R;1,112
1,326;JulioCalca;-KG-;1,110
1,327;Lord Frieza;B G S;1,102
1,328;sachaBoey;B G S;1,102
1,329;walter garrido;PRXS;1,100
1,330;ch4osmile;LEG X;1,097
1,331;modran1458;slo;1,092
1,332;Ody24_7;slo;1,085
1,333;mimi pouce;FRA;1,085
1,334;any 7;FRA;1,085
1,335;Anakonda;FRA;1,083
1,336;TørbjornVI;ALL;1,083
1,337;gockogoc;ALL;1,077
1,338;Valencia;ALL;1,074
1,339;Shrekoholic;KLX;1,074
1,340;DiyaN27;KLX;1,070
1,341;Bullet;LIONS;1,068
1,342;Kakashi;H3LL;1,060
1,343;stalker;B-F;1,060
1,344;Anita;-TMP-;1,059
1,345;Ginja16;-TMP-;1,058
1,346;malton;-TMP-;1,052
1,347;General3;RLX;1,052
1,348;Prometheus-6872;RLX;1,046
1,349;Majesty;RLX;1,044
1,350;Infernol;NATI;1,044
1,351;Khamul;;1,041
1,352;Arcandor;;1,040
1,353;Atlas-0661;MXLAT;1,039
1,354;paganel;MXLAT;1,038
1,355;Ochsenmacht;LIONS;1,038
1,356;ΛΥΚΟΣ474;3ØØ;1,036
1,357;SpuzvaBoB;3ØØ;1,028
1,358;Pollux-6871;3ØØ;1,022
1,359;Troy;ROHAN;1,019
1,360;Cape1;ROHAN;1,018
1,361;Amir;LIONS;1,017
1,362;Jhon94;LIONS;997
1,363;HOOLS AT PLAY;HΕLL;994
1,364;Achilles;HΕLL;990
1,365;Daedalus-6889;CRZY;989
1,366;Artiks;CRZY;982
1,367;xyzdev59;CRZY;980
1,368;modenas;CRZY;972
1,369;GrDream;H3LL;967
1,370;ntnlbar;MLL;966
1,371;JackBaueR;CRZY;965
1,372;Kazabubu;CRZY;960
1,373;858;CRZY;952
1,374;Berkinyo;CRZY;945
1,375;gnatohcxlito;CRZY;938
1,376;Motta45;-KG-;937
1,377;Bambino;MCN;931
1,378;Orpheus-6721;MCN;930
;Chumito Locco;MCN;930
1,380;fotis rx8;MCN;928
1,381;Pineda28;R DRG;918
1,382;Chicao-PZ8;R DRG;916
1,383;Gabow135;HFH;915
1,384;NoviSvet;HFH;913
1,385;Albus Dumbledor;Spell;907
1,386;Suggit;GoCry;905
1,387;Granik Pride;CRZY;904
1,388;JonyIX;CRZY;896
1,389;Tydeus;CRZY;896
1,390;KRUSER;VIP P;895
1,391;Fersho;VIP P;887
1,392;Gambit;GOW;881
1,393;Unalaq;T-F;880
1,394;kraked12;T-F;879
1,395;HaiDuong179;PAVN;877
1,396;Concrete;PAVN;876
1,397;miszabo1976;PAVN;875
1,398;POP-EYE;PAVN;873
1,399;Kozí hrádek;CZSK;870
1,400;Pollux-2538;CZSK;859
1,401;Icarus;;854
1,402;TomFreecss;;852
1,403;Gelatron SND;;852
1,404;Cane;;849
1,405;PRODIZ;ZELA;847
1,406;Yo0oz;ZELA;844
1,407;Major;LIONS;842
1,408;OpheliosG;Ptgl;840
1,409;TOKAT;HKMDR;839
1,410;Dalia;FeVeR;837
1,411;Miric;-BRT-;835
1,412;NemanjaBG;-TR-;830
1,413;Lord Tabe;-TR-;824
1,414;itayl;MLL;821
1,415;Orpheus-1734;MLL;816
1,416;arabforces;B-F;813
1,417;The Lawyer;B-F;810
1,418;Ondiz;B-F;808
1,419;ArielazoHBLCNP;ROHAN;803
1,420;MrSmitch;-12-;801
1,421;Herakles-8504;-12-;798
1,422;Mediolanum1;-12-;790
1,423;Sigrid;FeVeR;788
1,424;BRASIDAS;ΑΘΗΝΑ;785
1,425;el-;ΑΘΗΝΑ;784
1,426;dukelee;ΑΘΗΝΑ;778
1,427;Ducilis;ΑΘΗΝΑ;768
1,428;Edo;ΑΘΗΝΑ;753
1,429;meneyo;ΑΘΗΝΑ;753
1,430;_ShinGeK1_;ΑΘΗΝΑ;750
1,431;Savictus;SKE;746
1,432;JayKay;SKE;745
1,433;yamo;IDF;745
1,434;zarpa;IDF;743
1,435;Zdeno;IDF;742
1,436;Theseus-5202;IDF;742
1,437;Zorro;IDF;741
1,438;Daedalus-4965;IDF;740
1,439;Agamemnon-2257;IDF;739
1,440;Amr Ali;-TR-;738
1,441;sapao00;VIPP;733
1,442;Bobby;VIPP;722
1,443;emzehme61;VIPP;721
1,444;Lupus;WOLF;720
1,445;MAD-40;ΑΘΗΝΑ;715
1,446;MYXA;RUS;713
1,447;Moses dz;RUS;712
1,448;Drexel;RUS;704
1,449;Krizi;-BRT-;703
1,450;Nemes;-BRT-;701
1,451;Geopso;;701
1,452;LeGwer3;FBG;700
1,453;Peleus-2278;FBG;698
1,454;hillman;FBG;696
1,455;MAK27;FBG;696
1,456;Bremen;FBG;692
1,457;Skipper66;WOLF;683
1,458;Dwight;WOLF;675
1,459;Unai;WOLF;675
1,460;DeathBringer58;WOLF;671
1,461;Jarry;WOLF;669
1,462;Taka;WOLF;664
1,463;AirForce;ROHAN;661
1,464;JoseIV00;ROHAN;660
1,465;Yamaha;ROHAN;659
1,466;14julio_aguirre;ROHAN;658
1,467;MillyTrkadoBFK;ROHAN;650
1,468;Seef;BoB;645
1,469;Eduardo58;BoB;640
1,470;El Danes;BoB;640
1,471;Mr Greed;GoCry;639
1,472;Føx;GoCry;639
1,473;Nebuchadneza088;GoCry;632
;Lo stalliere di;PdL;632
1,475;Lacafaca;PdL;625
1,476;_AKINCI_;Art;623
1,477;Pollux-6677;Art;621
1,478;agamon;Art;619
1,479;Pugiskos;GoCry;619
1,480;Syndra;GoCry;618
1,481;BANXVII;GoCry;616
1,482;Boom;GoCry;613
1,483;balerion;H-00;612
1,484;regio;H-00;611
1,485;Medusa-1209;H-00;607
1,486;Onyxas;H-00;602
1,487;ΜΠΕΤΟ;H-00;598
1,488;Hegemon-2407;PAVN;597
1,489;Avenger;GoCry;589
1,490;espartacus094;PRXS;587
1,491;Elias elef;PRXS;587
1,492;synyster;PRXS;580
;BJORN;PRXS;580
1,494;FLOWGEEKs;PRXS;576
1,495;апопчм;xxx;573
1,496;VIRIATUS;xxx;571
1,497;_BedTar_;xxx;570
1,498;Friskas;xxx;568
1,499;Theseus-6896;-KG-;566
1,500;Shawty;-KG-;563
1,501;JoyBoy;HFH;560
1,502;manu666;FDT;555
1,503;Navor;FDT;555
1,504;Odysseus-0804;HivE;555
1,505;Javi1;HivE;554
1,506;Siberia;HivE;554
1,507;JABLAN;HivE;550
1,508;vergine media;HivE;550
1,509;Pollux-1733;HivE;547
;Dilat283;HivE;547
1,511;Cyga99;CRZY;545
1,512;Scarzen;BoB;542
1,513;Kleisthenes;BoB;539
1,514;WujekPiotrek;BoB;535
;Davide 103;BoB;535
1,516;NIKELEKTRO II;RPG;534
1,517;Wizzard;RPG;531
1,518;Herac;RPG;530
1,519;spoki;RPG;529
1,520;RoziMaslacak;RPG;521
1,521;olimpiakos7;RPG;520
1,522;VanPriest;MXLAT;520
1,523;Zealot;FeVeR;519
1,524;Lucyo-;FeVeR;518
1,525;Tydeus-2425;FeVeR;516
1,526;LarryRivas;-VIK-;514
1,527;DoDO_Light;-TR-;513
1,528;JARC_82;-TR-;513
1,529;pidzi;-TR-;508
1,530;Agamemnon-5747;-TR-;504
1,531;Tim_Tukllin;-BRT-;503
1,532;Naxollus;-BRT-;500
1,533;Theseus-8107;-BRT-;497
1,534;Don Caballo;KLX;496
1,535;Роман;KLX;496
1,536;Black Lion;CRZY;495
1,537;Johannes III;ALL;494
;Pyzon;ALL;494
1,539;Ludi vrabac;ALL;488
1,540;Javi3;ALL;487
1,541;Herakles-3853;-BG-;485
1,542;Zephyr;FeVeR;485
1,543;Paradon;FeVeR;484
1,544;Erno Rubik;-UNI-;479
1,545;TioZão-xXx9319;-UNI-;475
1,546;N girl;FaT;472
1,547;Lava human;FaT;471
1,548;Tambobamba;-VIK-;469
1,549;Daedalus-1121;-VIK-;467
1,550;Damysus;-VIK-;465
1,551;Luigi;;464
1,552;Gentoriak;SSJ;458
1,553;eifel_man84;SSJ;457
1,554;Theseus-5620;Mine;456
1,555;Λαμογιο;HΕLL;454
1,556;Furios;HΕLL;452
1,557;Heirdo;-UNI-;451
1,558;Orpheus-2054;BES;446
1,559;Comicsfan;BES;444
1,560;Rex Neves 1;Ptgl;444
1,561;babylon36;Ptgl;442
1,562;AntiPopas;AOK;441
1,563;DAYAKCI;CRZY;441
1,564;Wolfdred;CRZY;439
1,565;Odysseus-1982;CRZY;438
1,566;ExtraLeonard;CRZY;438
1,567;Chechens;CRZY;437
1,568;Ancient_24;CRZY;435
1,569;thorfin;-UNI-;431
1,570;Atlas-8465;-UNI-;428
1,571;Hatice Ana;RLX;426
1,572;Zumuva79;RLX;425
1,573;Olivia;MXLAT;422
1,574;Sini;MXLAT;420
;Zaki;MXLAT;420
1,576;Palamedes-0209;MXLAT;420
1,577;Gargarensis_01;MXLAT;418
1,578;Señor;MXLAT;418
1,579;Espartano300;MXLAT;418
;Atlas-1898;MXLAT;418
1,581;SIMILCE;-VIK-;416
1,582;majo 12;CZSK;416
1,583;Babi;PAVN;414
1,584;Daedalus-2013;PAVN;412
1,585;aydin_kayaz;PAVN;410
1,586;Adricz;PAVN;402
1,587;timalus;CRZY;400
1,588;IngeborgV;ALL;399
1,589;E75;GoCry;397
1,590;Deinemutti;WOLF;396
1,591;ASORCADEPEPPE;WOLF;388
1,592;Gob;WOLF;381
